time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,59
2022年01月27日 13時00分,22.6,22.6,22.8,22.7,22.9,22.8,22.8,22.9,23.4,23.5,22.9,23.1,23.0,23.1,23.2,23.1,23.2,23.2,23.1,22.9,23.4,23.4,23.4,23.3,23.1,23.4,23.4,23.3,23.3,23.1,23.3,23.4,23.4,23.4,23.2,23.4,23.4,23.4,23.2,23.3,23.3,23.5,23.5,23.3,23.2,23.5,23.4,23.4,23.2,23.2,23.2,23.3,23.1,23.1,23.1
2022年01月27日 13時01分,22.5,22.5,22.8,22.7,22.8,22.7,22.8,22.9,23.3,23.5,22.9,23.1,23.0,23.1,23.2,23.1,23.2,23.2,23.0,22.9,23.4,23.4,23.3,23.3,23.1,23.4,23.4,23.3,23.3,23.1,23.3,23.4,23.4,23.4,23.2,23.4,23.4,23.4,23.2,23.2,23.3,23.5,23.5,23.3,23.3,23.5,23.4,23.4,23.2,23.2,23.2,23.2,23.0,23.0,23.1
2022年01月27日 13時02分,22.5,22.5,22.8,22.7,22.8,22.7,22.8,22.9,23.3,23.4,22.9,23.1,23.0,23.1,23.1,23.0,23.2,23.2,23.0,22.9,23.3,23.4,23.3,23.3,23.1,23.4,23.3,23.2,23.2,23.1,23.2,23.4,23.4,23.4,23.2,23.4,23.4,23.4,23.2,23.2,23.3,23.4,23.5,23.3,23.2,23.4,23.4,23.4,23.2,23.1,23.1,23.2,23.0,23.0,23.1
2022年01月27日 13時03分,22.5,22.5,22.7,22.7,22.8,22.7,22.7,22.9,23.3,23.4,22.9,23.1,22.9,23.1,23.1,23.0,23.1,23.1,23.0,22.9,23.3,23.3,23.2,23.2,23.1,23.3,23.3,23.2,23.2,23.0,23.2,23.3,23.4,23.4,23.1,23.4,23.3,23.3,23.2,23.2,23.3,23.4,23.4,23.3,23.2,23.4,23.3,23.4,23.1,23.1,23.1,23.2,23.0,23.0,23.1
2022年01月27日 13時04分,22.5,22.5,22.7,22.6,22.8,22.7,22.7,22.8,23.3,23.4,22.8,23.0,22.9,23.1,23.1,23.0,23.1,23.1,23.0,22.9,23.3,23.3,23.2,23.2,23.1,23.3,23.3,23.2,23.2,23.0,23.2,23.3,23.3,23.3,23.1,23.4,23.3,23.3,23.2,23.2,23.2,23.4,23.4,23.3,23.2,23.3,23.3,23.4,23.1,23.1,23.1,23.2,23.0,23.0,23.1
2022年01月27日 13時05分,22.5,22.5,22.7,22.6,22.7,22.7,22.7,22.8,23.2,23.4,22.8,23.0,22.9,23.1,23.1,23.0,23.1,23.1,23.0,22.9,23.3,23.3,23.2,23.2,23.1,23.3,23.3,23.2,23.2,23.0,23.2,23.3,23.3,23.3,23.1,23.3,23.3,23.3,23.2,23.1,23.2,23.4,23.4,23.3,23.2,23.3,23.3,23.4,23.1,23.1,23.1,23.2,23.0,23.0,23.1
2022年01月27日 13時06分,22.5,22.5,22.7,22.6,22.7,22.7,22.7,22.7,23.2,23.3,22.8,23.0,22.9,23.0,23.0,23.0,23.1,23.1,23.0,22.9,23.3,23.3,23.3,23.2,23.1,23.3,23.2,23.2,23.2,23.0,23.1,23.3,23.3,23.3,23.1,23.3,23.3,23.3,23.1,23.1,23.2,23.4,23.4,23.2,23.2,23.3,23.3,23.4,23.1,23.1,23.1,23.2,23.0,23.0,23.1
2022年01月27日 13時07分,22.5,22.4,22.7,22.6,22.7,22.7,22.7,22.7,23.2,23.3,22.8,23.0,22.8,23.0,23.0,23.0,23.0,23.0,23.0,22.9,23.3,23.2,23.2,23.1,23.1,23.2,23.2,23.2,23.2,23.0,23.1,23.2,23.4,23.3,23.1,23.3,23.3,23.3,23.1,23.1,23.2,23.4,23.3,23.2,23.2,23.3,23.3,23.4,23.1,23.1,23.1,23.1,23.0,22.9,23.1
2022年01月27日 13時08分,22.5,22.4,22.7,22.6,22.7,22.7,22.7,22.7,23.2,23.3,22.8,22.9,22.8,23.0,22.9,22.9,23.0,23.0,23.0,22.8,23.2,23.2,23.2,23.1,23.0,23.2,23.2,23.1,23.2,23.0,23.1,23.2,23.3,23.3,23.1,23.3,23.3,23.3,23.1,23.1,23.1,23.3,23.3,23.2,23.2,23.3,23.3,23.3,23.1,23.1,23.0,23.1,23.0,22.9,23.1
