time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,59
2022年01月26日 13時00分,67,69,71,70,71,64,66,68,67,67,65,64,66,67,64,63,64,64,64,59,61,61,61,56,57,56,54,57,58,56,54,55,56,56,56,54,54,55,55,56,53,54,55,55,57,55,55,55,56,57,53,54,56,56,56
2022年01月26日 13時01分,67,69,70,71,71,64,66,69,67,67,65,64,65,68,66,64,63,62,62,61,61,59,61,58,58,56,55,59,60,57,55,56,57,56,57,55,56,55,56,57,54,54,55,55,56,56,54,56,56,57,53,54,56,56,56
2022年01月26日 13時02分,68,69,70,70,71,65,66,69,68,67,65,64,65,68,66,64,63,61,61,61,62,58,61,60,58,57,56,59,60,58,57,57,57,57,58,56,59,56,56,58,54,55,56,55,56,55,54,55,56,56,53,54,56,56,57
2022年01月26日 13時03分,67,68,69,70,71,64,66,69,68,68,66,65,66,68,66,65,63,63,62,61,63,60,61,60,59,59,58,59,61,58,60,56,58,58,58,56,57,56,57,58,54,56,56,56,57,54,54,55,56,56,53,54,56,56,57
2022年01月26日 13時04分,66,67,69,70,71,64,67,69,68,68,66,64,67,68,66,64,64,65,64,61,63,62,62,61,59,61,57,58,61,59,58,55,57,58,59,56,55,56,57,59,55,55,57,56,57,55,55,56,56,56,53,54,56,57,57
2022年01月26日 13時05分,66,68,70,71,71,65,67,69,68,68,66,64,67,68,66,64,63,65,64,61,63,62,62,61,59,60,57,57,61,58,57,56,56,58,58,57,55,55,57,59,56,55,56,57,58,57,55,57,56,57,53,54,56,57,57
2022年01月26日 13時06分,67,69,71,71,71,66,67,69,68,68,66,64,67,68,66,63,63,65,64,61,62,62,62,62,59,59,57,57,60,58,57,57,56,58,58,58,55,55,57,59,56,54,56,57,58,56,55,57,56,57,53,55,56,57,57
2022年01月26日 13時07分,67,69,71,71,71,65,67,69,68,68,66,65,67,68,67,62,61,63,63,61,61,60,60,61,60,58,57,58,59,58,57,56,57,58,58,56,54,55,57,59,56,54,56,57,58,55,55,57,56,57,54,55,56,57,57
2022年01月26日 13時08分,68,69,71,71,71,65,68,69,68,68,65,65,68,68,66,61,59,61,62,60,60,59,59,60,59,58,56,58,59,59,56,55,56,58,59,55,54,55,57,59,56,54,56,56,58,54,55,57,57,56,54,55,56,58,58
2022年01月26日 13時09分,68,69,71,72,71,66,68,69,68,69,64,65,66,68,65,60,58,62,62,60,59,58,58,59,59,57,56,58,59,59,56,54,56,58,59,55,54,54,57,59,56,54,55,56,58,54,55,57,56,56,54,55,56,57,57
2022年01月26日 13時10分,69,70,72,72,72,67,68,69,68,69,62,62,64,67,65,60,57,63,62,60,59,57,57,59,59,57,55,57,58,59,56,54,55,57,59,55,54,54,56,59,56,54,55,56,58,54,55,56,56,57,53,55,56,57,57
2022年01月26日 13時11分,69,70,72,72,71,67,68,70,68,69,61,59,63,67,65,60,57,62,61,61,59,56,57,58,59,57,55,56,58,59,57,54,55,57,59,55,54,54,56,58,56,54,55,57,58,55,55,56,56,58,53,55,56,57,57
2022年01月26日 13時12分,69,70,72,71,71,67,68,70,69,68,63,62,63,67,64,60,57,61,60,60,60,56,57,58,59,57,55,56,58,59,56,54,55,57,59,55,54,54,56,58,56,54,55,56,58,55,55,56,57,57,53,55,56,57,57
2022年01月26日 13時13分,68,70,72,71,71,67,67,70,68,68,66,65,61,67,64,60,57,60,60,60,61,56,57,58,60,56,55,56,58,59,56,54,55,57,59,55,54,54,56,58,56,54,55,56,58,55,54,56,57,57,53,55,56,57,57
2022年01月26日 13時14分,68,70,72,71,71,67,67,69,68,68,66,65,60,65,63,60,57,59,60,59,59,56,57,58,60,56,55,56,58,59,56,54,55,57,59,56,54,54,56,58,56,54,55,56,58,55,54,55,57,57,53,55,56,57,57
2022年01月26日 13時15分,68,70,71,72,71,67,67,69,67,68,66,66,61,64,63,60,57,60,60,59,58,56,56,57,60,56,55,56,58,59,56,54,55,57,58,55,54,54,56,58,56,54,54,56,58,56,54,55,57,58,54,55,56,56,57
2022年01月26日 13時16分,69,70,71,71,71,67,68,69,67,68,64,66,63,65,63,61,57,61,60,59,58,56,56,57,59,56,55,56,58,59,56,54,55,57,58,55,54,54,56,58,56,54,54,56,58,55,54,55,57,58,53,55,56,56,57
2022年01月26日 13時17分,69,70,71,71,71,67,68,69,67,68,63,66,63,67,63,62,56,61,59,60,58,56,56,57,59,56,55,56,58,59,56,54,55,57,58,55,54,54,56,58,56,54,54,57,58,55,54,55,57,58,53,55,56,56,56
2022年01月26日 13時18分,69,70,72,71,71,67,68,69,67,67,64,63,64,67,63,62,56,62,59,60,58,56,56,58,59,56,55,56,58,59,56,54,55,57,58,55,54,54,56,59,56,54,55,57,58,55,54,55,57,58,53,55,56,56,56
2022年01月26日 13時19分,69,70,71,71,71,67,68,69,68,67,66,61,62,67,64,62,56,61,59,60,59,56,56,58,59,56,55,56,58,59,56,54,55,57,58,55,54,54,56,58,56,54,55,57,58,56,54,55,57,58,53,55,56,56,56
2022年01月26日 13時20分,69,70,71,71,71,67,68,69,69,67,66,62,60,67,64,62,57,60,59,59,59,56,56,58,59,56,55,56,58,59,56,54,55,57,59,55,54,55,56,58,56,54,55,57,58,56,54,55,57,58,53,56,57,56,56
2022年01月26日 13時21分,69,70,71,71,71,67,68,70,68,68,67,63,60,67,64,62,57,61,59,59,59,56,56,57,59,56,55,56,58,59,56,54,55,57,58,55,54,55,57,58,57,54,55,57,58,57,54,55,57,58,54,55,57,56,56
2022年01月26日 13時22分,69,70,72,71,72,67,68,69,68,68,66,64,60,66,64,61,57,62,60,60,58,56,56,57,59,57,55,56,57,59,56,54,55,57,58,56,54,55,56,58,57,54,55,57,57,56,54,55,57,58,54,55,57,56,56
2022年01月26日 13時23分,69,70,72,71,72,67,68,69,67,68,66,65,62,66,64,60,57,62,60,61,58,56,56,57,59,57,56,57,57,59,56,54,55,57,57,56,55,55,56,57,57,55,55,57,57,55,54,55,57,58,55,55,56,56,56
2022年01月26日 13時24分,69,71,72,71,72,68,68,69,67,68,66,65,64,66,64,61,58,62,60,60,58,56,57,57,59,58,55,57,58,59,57,55,55,57,57,56,56,55,56,57,57,55,55,57,56,55,55,55,57,58,55,56,56,56,56
2022年01月26日 13時25分,69,71,72,72,72,67,68,70,67,68,67,66,65,67,65,63,59,63,61,60,59,56,58,58,60,58,55,57,59,59,58,56,56,57,57,56,56,55,56,56,57,56,55,57,56,56,55,56,56,58,55,56,56,56,56
2022年01月26日 13時26分,70,71,72,72,72,67,69,70,68,68,67,66,67,67,65,62,60,64,63,60,59,57,59,59,60,58,56,57,59,60,58,57,56,57,58,57,56,56,56,56,57,56,55,56,55,56,56,55,56,57,55,56,56,56,56
2022年01月26日 13時27分,70,71,72,73,72,67,69,71,67,69,67,67,67,68,65,62,60,63,61,60,60,58,59,59,60,58,58,58,59,59,58,56,57,57,56,57,56,55,56,55,57,56,54,56,54,56,56,55,55,56,55,56,55,55,55
2022年01月26日 13時28分,71,71,73,72,73,68,70,70,67,68,65,66,67,66,64,61,61,63,60,60,60,59,60,60,60,58,57,57,59,58,58,56,56,56,55,57,56,54,55,54,56,55,54,55,54,55,56,54,54,55,54,56,55,55,55
