time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,59
2022年01月27日 09時00分,58,58,58,58,59,59,58,58,58,58,57,57,57,58,58,56,56,57,57,56,56,56,56,56,56,56,56,55,55,56,55,55,55,56,56,55,55,55,55,56,53,54,55,56,55,53,55,55,56,55,54,55,56,55,55
2022年01月27日 09時01分,58,58,58,58,59,58,58,58,58,58,57,57,57,58,58,56,56,56,57,56,56,56,55,56,56,56,56,55,55,56,55,55,55,56,56,54,54,55,55,55,53,54,55,56,55,53,54,55,56,55,54,55,56,55,55
2022年01月27日 09時02分,58,58,58,58,59,58,58,58,58,57,57,56,57,58,58,56,56,56,57,56,56,56,55,56,56,56,55,55,55,56,55,55,55,55,56,54,54,55,55,55,53,54,55,55,55,53,54,55,56,55,54,55,56,55,55
2022年01月27日 09時03分,58,58,58,58,58,58,58,58,58,57,57,56,57,58,58,56,56,56,57,56,56,55,55,56,56,56,55,55,55,56,55,55,55,55,56,54,54,55,55,55,53,54,55,55,55,53,54,55,55,55,54,55,56,55,55
2022年01月27日 09時04分,58,58,58,58,58,58,58,58,58,57,56,56,57,58,57,56,56,56,57,56,56,55,55,56,56,56,55,55,55,56,55,55,55,55,56,54,54,55,55,55,53,54,55,55,55,53,55,55,55,55,53,55,56,55,55
2022年01月27日 09時05分,57,57,58,58,58,58,57,58,58,57,56,56,57,58,57,56,56,56,57,56,56,55,55,55,56,55,55,55,55,56,55,55,55,55,55,54,54,54,55,55,53,54,54,55,55,53,54,55,55,55,53,55,56,55,55
2022年01月27日 09時06分,57,57,58,57,58,58,57,58,58,57,56,56,57,57,57,56,56,56,57,56,56,55,55,55,56,55,55,55,55,56,55,55,55,55,55,54,55,54,55,55,53,54,54,55,55,53,54,55,55,55,53,55,56,55,55
2022年01月27日 09時07分,57,57,58,57,58,58,57,58,58,58,56,56,56,57,57,56,55,56,57,56,56,55,55,55,56,55,55,55,55,56,55,54,55,55,55,54,54,54,55,55,53,54,54,55,55,53,54,55,55,55,53,55,55,55,55
2022年01月27日 09時08分,57,57,58,57,58,58,57,58,58,57,56,56,56,57,57,56,55,56,57,56,56,55,55,55,56,55,55,55,55,56,55,54,55,55,55,54,54,54,55,55,53,54,54,55,55,53,54,54,55,55,53,55,55,55,55
2022年01月27日 09時09分,57,57,58,57,58,57,57,58,58,57,56,56,56,58,57,56,55,56,56,56,56,55,55,55,56,55,55,55,55,56,55,54,55,55,55,54,54,54,55,55,53,54,54,55,55,53,54,54,55,55,53,55,55,54,54
2022年01月27日 09時10分,57,57,58,57,58,57,57,57,58,57,56,56,56,57,57,56,55,56,56,56,56,55,55,55,56,55,55,55,55,56,55,55,55,55,55,54,54,54,55,55,53,54,54,55,55,53,54,54,55,55,53,55,55,54,54
