time,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,59
2022年01月28日 13時00分,53,56,56,63,69,56,57,61,64,69,58,59,60,60,62,57,57,59,59,58,57,57,58,60,58,56,55,56,57,57,55,55,55,55,56,55,54,54,55,55,53,54,54,55,54,53,54,54,55,55,54,54,55,55,55
2022年01月28日 13時01分,53,55,55,62,69,56,57,62,63,69,58,59,59,60,61,57,56,58,58,57,57,56,57,58,57,56,55,55,56,56,55,54,55,55,56,54,54,54,55,55,53,54,54,55,55,53,54,54,55,55,54,54,54,55,55
2022年01月28日 13時02分,54,54,55,62,70,56,57,62,63,69,59,59,59,61,61,58,56,57,57,56,57,55,56,56,56,56,55,55,56,56,55,54,55,55,56,54,54,55,55,56,53,54,55,55,55,53,54,54,55,55,53,54,54,55,55
2022年01月28日 13時03分,55,54,55,62,70,55,56,63,64,69,61,59,59,62,61,59,56,57,57,56,58,55,56,57,56,56,55,56,56,56,55,54,56,55,56,54,54,55,55,56,53,55,55,55,55,53,54,55,55,55,53,54,54,55,55
2022年01月28日 13時04分,56,54,56,62,70,55,56,62,65,68,61,59,60,61,61,59,57,57,57,56,57,56,57,58,56,56,56,56,56,56,55,55,56,55,56,54,55,55,55,56,53,55,55,55,55,53,54,55,55,55,53,54,55,56,56
2022年01月28日 13時05分,56,55,56,63,70,55,56,62,65,68,62,59,60,61,62,59,57,57,57,57,56,56,57,58,57,56,57,56,56,56,55,55,56,55,56,54,56,55,56,56,54,55,55,55,55,53,55,55,55,55,54,54,55,56,56
2022年01月28日 13時06分,57,56,57,63,70,55,56,63,65,68,62,60,61,62,62,59,57,58,58,57,57,57,58,58,57,57,57,56,56,57,55,56,56,55,56,54,57,55,56,56,54,55,55,55,55,53,56,55,55,55,54,55,55,57,56
2022年01月28日 13時07分,57,55,57,64,70,55,56,65,65,69,62,61,61,64,62,60,57,59,58,57,58,57,58,58,57,57,57,57,57,57,56,56,57,56,56,54,57,55,57,56,55,56,55,56,56,54,56,56,55,55,54,55,55,57,56
2022年01月28日 13時08分,58,55,57,64,70,56,56,65,66,68,62,61,62,63,61,61,58,60,59,57,58,58,58,58,57,57,57,57,57,57,56,56,57,56,56,55,57,56,57,56,54,56,56,56,56,54,56,56,55,55,54,55,55,58,56
2022年01月28日 13時09分,58,56,57,65,70,56,56,65,66,68,63,61,62,62,61,62,58,60,59,58,58,58,59,58,58,58,58,58,58,57,57,56,58,57,56,55,57,57,57,56,54,57,56,56,56,54,56,56,55,55,55,55,55,57,56
2022年01月28日 13時10分,58,58,58,65,70,56,57,63,67,68,63,61,62,62,61,62,59,60,59,58,59,58,60,59,57,59,58,58,58,57,56,57,58,57,56,56,57,58,56,56,54,57,56,56,56,54,56,56,56,55,55,56,56,57,56
2022年01月28日 13時11分,58,57,58,66,70,56,56,62,67,68,63,62,62,63,62,63,59,60,59,58,60,59,60,59,57,58,59,58,59,57,56,57,58,57,56,56,57,57,56,56,55,57,56,56,56,54,56,57,56,56,55,56,56,57,56
2022年01月28日 13時12分,59,57,59,66,70,56,56,64,68,68,63,62,63,64,63,63,59,61,59,57,59,60,60,60,57,58,58,58,58,57,56,57,58,56,57,56,57,56,56,57,54,57,56,56,56,54,57,57,56,56,55,56,56,57,56
2022年01月28日 13時13分,59,58,59,66,70,56,56,66,67,68,63,62,63,65,64,63,59,61,59,57,58,59,60,60,57,58,58,59,58,57,57,57,58,56,57,56,57,56,56,57,54,58,56,56,56,55,57,57,56,56,55,56,56,57,56
2022年01月28日 13時14分,59,60,60,66,70,57,57,66,66,68,63,62,63,64,63,63,59,61,60,57,59,59,60,60,57,58,58,59,57,57,57,57,58,56,57,56,58,57,56,57,54,57,57,56,56,54,57,57,56,56,55,56,56,57,57
2022年01月28日 13時15分,59,60,61,67,70,57,56,66,66,68,63,62,63,64,63,63,59,61,59,57,61,59,60,60,57,58,59,59,57,57,57,57,58,56,57,56,58,57,56,57,55,56,57,56,56,54,57,57,56,56,55,56,56,57,56
2022年01月28日 13時16分,59,61,62,67,70,57,56,66,67,68,63,62,63,65,63,63,59,61,59,57,60,59,60,60,57,58,59,58,57,57,57,58,58,56,57,56,58,57,56,57,55,56,57,56,56,54,57,57,56,56,54,57,56,57,56
2022年01月28日 13時17分,59,60,62,67,70,57,56,66,67,68,63,62,63,66,64,64,59,61,59,57,60,59,60,60,57,58,59,58,58,57,57,58,59,57,57,56,57,57,56,57,55,57,57,56,56,54,56,57,56,56,54,56,56,57,56
2022年01月28日 13時18分,60,60,62,67,71,57,57,66,67,68,63,61,64,66,63,63,60,62,60,57,60,59,61,60,57,58,59,58,58,57,57,58,58,57,57,56,57,57,56,57,54,56,57,56,56,54,56,57,56,56,54,56,56,57,56
2022年01月28日 13時19分,60,60,62,68,70,57,56,66,67,68,64,61,64,66,63,62,60,62,60,57,60,59,61,60,57,58,59,58,58,57,58,57,58,57,57,56,57,56,57,57,54,56,57,56,56,54,56,57,56,56,54,56,56,57,56
2022年01月28日 13時20分,60,61,62,68,70,58,56,66,67,68,64,61,64,65,63,62,61,62,61,57,60,59,61,61,57,58,59,58,58,57,57,57,58,57,57,56,57,56,57,57,54,56,57,56,56,54,56,57,56,56,54,56,56,57,56
2022年01月28日 13時21分,60,61,62,68,70,58,56,66,67,69,64,61,63,65,64,63,60,62,61,58,60,58,60,60,57,59,59,58,59,57,57,57,58,58,57,55,57,56,57,57,54,56,57,56,56,54,56,57,56,56,54,56,56,57,56
